,type,fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,quality
728,1,-0.6194374617819896,-1.0939224539852106,-0.059700763296612155,0.055324169288752084,-0.3710193699955103,0.6705666175992684,0.7552024852427719,0.004674682005873068,0.7844078669076309,-0.4217882536690952,-0.04227301330552496,1
730,1,-0.5437123100363301,-0.6778032844846839,0.07626291053373746,1.9441222799339073,-0.3981214374576237,-0.2831250667083556,0.4381996407464578,0.8131376505718505,0.7844078669076309,0.1788667555527772,-0.12656010319050076,1
731,1,-0.770887765273309,-0.5589120931988192,1.0959904642613585,1.0997184187043085,-0.3439173025333965,2.6901490078977663,2.2169378237535535,0.6783938224775334,0.15995254910872025,-0.4217882536690952,-0.885143912155286,1
732,1,1.1979661801138433,-0.3805753062700218,0.8920449535158345,0.21087224898894139,-0.9401627866998955,-0.9002196859662299,-1.1468145817351127,-0.3827138237653634,-1.3387402136086652,-1.3561404902364511,0.46344952600433137,1
733,1,-0.4679871582906707,-0.5589120931988192,-0.12768260021178696,2.0774492053912126,-0.12710076283648777,0.5583675959160185,1.213095482848559,1.1668401993194704,-1.2762946818287728,-0.2215699172618044,-1.2222922716951907,1
734,1,-0.2408117030536911,0.21388065015930205,-0.4675917847876606,1.0552761102185404,-0.4523255723818509,-0.11482653418348077,1.3539856359580318,0.8636665861072195,0.34728914444839204,0.5125639828982611,-1.1380051818102148,1
735,1,-0.6194374617819896,-0.5589120931988192,-0.12768260021178696,0.09976647777452048,-0.5065297073060782,-0.844120175124605,0.2620869493596166,0.08888957456482126,-0.5269483004700801,-0.28830936273090135,-0.8008568222703102,1
738,1,-0.08936139956237227,-0.7966944757705487,-0.059700763296612155,-0.2779931443545106,-0.967264854162009,0.5583675959160185,0.49103344816251016,-0.8037882865601418,-0.3396117051304083,-0.9557038174218699,0.21058825634940395,1
740,1,-0.2408117030536911,0.27332624580223447,0.5521357689399607,-0.1002239104114372,-0.9401627866998955,-1.4051152835408542,-1.6751526558956362,-1.022747007213407,0.5346257397880666,-1.0891827083600638,1.727755874278973,0
741,1,-1.073788372255948,-0.856140071413481,-0.12768260021178696,-0.7890796919408467,-0.6962441795408731,-0.5075231100748553,-1.0059244286256397,-1.140647856795972,1.3464176529266492,0.11212731008368026,0.3791624361193556,1
742,1,-0.16508655130803168,-0.856140071413481,0.34819025819443633,-0.6779739207264258,-0.7233462470029868,-0.22702555586673065,0.38536583333040547,-0.450085737812522,0.34728914444839204,0.5125639828982611,-0.29513428296045385,1
743,1,-0.998063220510288,-0.4994664975558867,-0.4675917847876606,1.655247274776413,-0.6149379771545324,0.4461685742327686,0.6671461395493513,1.0657823282487324,0.6595168033478488,-0.6887460355454825,-0.9694310020402618,1
744,1,0.13781405567460733,0.21388065015930205,-0.33162811095731104,0.5441895626322041,-0.4252235049197375,-0.33922457754998053,0.8080362926588243,0.2741623381945073,-0.3396117051304083,-0.6887460355454825,-0.4637084627304055,1
745,1,0.13781405567460733,-0.856140071413481,9.117847220251978,-0.6557527664835416,-0.9401627866998955,0.22177053086626886,-0.01969335685932924,-0.9722180716780382,0.22239808088860993,0.11212731008368026,1.3906075147390682,1
746,1,-0.16508655130803168,-0.7966944757705487,0.14424474744891227,0.7664011050610459,-0.642040044616646,0.053471998341394045,2.445884322556447,0.25731935968271763,-0.02738404623095156,0.1788667555527772,-0.04227301330552496,1
748,1,-0.2408117030536911,-0.9750312626993459,0.4161720951096111,0.677516488089509,-0.20840696522282862,0.7827656392825182,1.0898165988777702,0.4257491448006514,0.4721802080081742,0.045387864614583336,-0.6322826425003572,1
749,1,0.062088903928947246,-0.2616841149841572,0.68809944277031,0.5108578312678778,-0.8588565843135546,1.1754622151738927,1.072205329739086,-0.5848295659068391,-1.1514036182689908,-1.4228799357055482,0.7163107956592603,1
750,1,-0.013636247816712172,-0.32112971062708967,0.5521357689399607,0.5664107168750881,-0.8859586517756682,1.4559597693820174,1.1074278680164542,-0.5848295659068391,-1.1514036182689908,-1.4228799357055482,0.800597885544236,1
751,1,-0.2408117030536911,-0.856140071413481,1.231954138091708,1.0997184187043085,-0.5607338422303051,2.6901490078977663,0.931315176629613,0.627864886942127,-0.4645027686901904,0.11212731008368026,-0.29513428296045385,1
752,1,-0.3922620065450106,-0.856140071413481,0.68809944277031,1.9885645884196754,-0.5065297073060782,2.970646562105891,0.8080362926588243,1.4026418984845626,-0.40205723691029793,-0.2215699172618044,-0.9694310020402618,1
754,1,-0.998063220510288,0.035543863230504694,1.0280086273461837,-0.6335316122406573,1.4448191499661,-0.9002196859662299,0.4205883716077737,-0.450085737812522,-0.8391759593695368,-0.2215699172618044,-1.2222922716951907,1
755,1,-0.08936139956237227,-0.3805753062700218,0.8240631166006596,-0.7224162292121942,-0.6691421120787595,0.10957150918301899,-0.12536097169143393,-1.2922346634020787,0.15995254910872025,-0.3550488081999983,1.3906075147390682,1
756,1,-1.073788372255948,-0.5589120931988192,-0.2636462740421362,1.3441511153760344,-0.018692492988033722,0.8388651501241432,1.072205329739086,1.0152533927133636,1.221526589366867,-0.6887460355454825,-0.885143912155286,1
757,1,-0.3165368547993512,-0.7372488801276164,0.34819025819443633,2.2552184393342856,-0.15420283029860157,2.129153899481517,1.1250391371551383,1.6216006191378278,1.0966355258070848,2.1143106741565862,-1.0537180919252376,1
758,1,-0.08936139956237227,-1.2128136452710754,0.5521357689399607,-0.8557431546694991,-0.15420283029860157,1.3998602585403925,0.38536583333040547,-0.450085737812522,0.4721802080081742,2.8484445743166518,-0.6322826425003572,1
759,1,-0.08936139956237227,-1.2722592409140079,0.5521357689399607,-0.8557431546694991,-0.2626111001470558,1.3437607476987676,0.3501432950530372,-0.450085737812522,0.4721802080081742,2.9151840197857486,-0.6322826425003572,1
761,1,-0.16508655130803168,-0.856140071413481,0.4161720951096111,0.677516488089509,-0.18130489776071498,0.6705666175992684,1.0369827914617178,0.4425921233124411,0.4721802080081742,0.045387864614583336,-0.6322826425003572,1
764,1,-0.6951626135276496,-0.2616841149841572,-0.2636462740421362,-0.011339293439900413,-0.3981214374576237,0.3339695525495187,0.9489264457682972,0.17310446712376945,-0.02738404623095156,1.046479546651036,-0.885143912155286,1
765,1,-0.013636247816712172,-0.44002090191295423,0.68809944277031,-0.7668585376979625,-0.18130489776071498,0.2778700417078938,0.3677545641917213,-0.8543172220955106,-1.7758589360679014,-0.4885276991381918,0.3791624361193556,1
766,1,-0.3922620065450106,0.9272277978744907,2.11571801798898,1.8552376629623708,0.5775529911784653,2.8584475404226413,2.1817152854761854,1.436327855508142,-0.9016214911494265,-0.6220065900763856,-1.1380051818102148,1
767,1,-0.3165368547993512,-0.856140071413481,0.2802084212792615,-0.7668585376979625,-0.777550381927214,-1.2929162618576044,-1.1996483891511651,-0.9385321146544588,-0.08982957801084401,0.4458245374291642,0.2948753462343798,1
768,1,-0.3922620065450106,-1.3911504321998727,0.14424474744891227,0.8330645677896985,-0.3710193699955103,0.6144671067576434,-0.01969335685932924,0.5604929728949686,1.221526589366867,-0.888964371952773,-1.0537180919252376,1
770,1,-0.3165368547993512,-1.3317048365569404,-0.059700763296612155,0.03310301504586798,-0.31681523507128306,-0.05872702334185583,0.10358552711145957,-0.1132261675766918,1.1590810575869772,-0.4885276991381918,-0.6322826425003572,1
771,1,-0.4679871582906707,-1.0939224539852106,1.707826996497931,-0.8779643089123834,1.9868604992083716,1.5681587910652675,0.45581090988514195,-0.6185155229304183,-0.6518393640298622,-0.9557038174218699,-1.0537180919252376,1
772,1,-0.4679871582906707,-0.7966944757705487,1.9117725072434555,-0.8779643089123834,2.1223708365189395,1.7364573235901422,0.5262559864398784,-0.6185155229304183,-0.6518393640298622,-0.9557038174218699,-1.0537180919252376,1
773,1,-0.8466129170189691,-0.44002090191295423,-0.12768260021178696,2.588535752977548,-0.47942763984396447,1.063263193490643,1.0193715223230337,1.7900304042557618,1.0966355258070848,-0.5552671446072887,-0.9694310020402618,1
774,1,1.4251416353508215,-0.44002090191295423,0.8920449535158345,1.2330453441616136,-0.5878359096924187,-0.11482653418348077,0.17403060366619605,0.8299806290836401,-0.1522751097907337,-0.4885276991381918,-0.12656010319050076,2
775,1,-0.6194374617819896,-0.7075260823061501,1.0959904642613585,-0.6335316122406573,1.580329487276668,-0.05872702334185583,-0.1781947791074863,-0.9216891361426692,0.09750701732883058,0.31234564649097035,1.3063204248540925,1
776,1,0.8193404213855449,-1.2128136452710754,0.8920449535158345,-0.7890796919408467,-0.47942763984396447,-0.6758216425997301,-0.283862393939591,-0.8037882865601418,-1.2762946818287728,0.1788667555527772,0.3791624361193556,1
777,1,-0.013636247816712172,-0.6778032844846839,-0.8754828062787091,1.9219011256910228,-0.12710076283648777,0.9510641718073931,1.4596532507901365,1.385798919972773,-0.6518393640298622,-0.021351580854513597,-1.3065793615801666,1
778,1,-0.2408117030536911,-0.7372488801276164,0.34819025819443633,2.2107761308485174,-0.09999869537437436,1.6242583019068924,1.1250391371551383,1.571071683602459,0.9092989304674131,1.9140923377492953,-0.885143912155286,1
779,1,0.6678901178942246,-1.0344768583422783,0.8240631166006596,2.01078574266256,-0.09999869537437436,0.7266661284408933,0.5438672555785625,2.0426750819326065,0.34728914444839204,1.4469162194656175,-1.4751535413501182,2
780,1,-0.9223380687646285,0.3030490436237007,-2.1671377076670293,-0.8113008461837309,-0.3981214374576237,-1.2929162618576044,-1.041146966903008,-1.0732759427488134,0.9092989304674131,-1.0224432628909668,0.5477366158893072,0
781,1,0.4407146626572457,-0.32112971062708967,-0.6715372955331849,0.9886126474898876,-0.018692492988033722,0.7827656392825182,1.7414335570090824,0.8805095646190091,-0.9016214911494265,0.5125639828982611,-1.0537180919252376,1
785,1,0.2892643591659262,-0.2616841149841572,-0.33162811095731104,1.2330453441616136,-0.47942763984396447,0.053471998341394045,0.08597425797277547,1.2173691348548392,0.2848436126685024,-1.556358826643742,-1.0537180919252376,1
786,1,0.36498951091158627,-0.023901732412427427,-0.2636462740421362,1.3219299611331503,-0.4523255723818509,0.053471998341394045,0.05075171969540723,1.2173691348548392,0.2848436126685024,-1.6230982721128389,-1.1380051818102148,1
788,1,-1.073788372255948,-0.023901732412427427,-1.0794283170242334,0.4330837914177832,-0.5336317747681916,-0.22702555586673065,0.033140450556723114,0.12257553158840054,1.4713087164864314,-0.5552671446072887,-0.4637084627304055,1
791,1,-0.998063220510288,-0.6183576888417516,-0.12768260021178696,-0.6779739207264258,-0.642040044616646,-0.11482653418348077,-0.3895300087716957,-0.7701023295365624,1.0341899940271952,1.046479546651036,0.2948753462343798,1
792,1,-0.6194374617819896,0.6894454153027613,-1.6232830123456312,-0.03356044768278452,-0.28971316760916943,0.22177053086626886,0.5262559864398784,-0.029011275017743608,-0.7767304275896444,0.1788667555527772,-0.4637084627304055,1
794,1,0.13781405567460733,-0.14279292369829233,-0.33162811095731104,-0.8113008461837309,-0.20840696522282862,0.4461685742327686,1.0369827914617178,-0.39955680227715307,-1.2138491500488833,-0.08809102632361053,-1.0537180919252376,1
795,1,-0.013636247816712172,-0.20223851934122478,-0.3996099478724858,0.49974725414643567,-0.18130489776071498,0.39006906339114367,0.7552024852427719,0.5773359514067582,-0.8391759593695368,-0.6887460355454825,-1.3065793615801666,1
796,1,0.4407146626572457,0.4516630327310315,-0.6035554586180101,0.8330645677896985,-0.07289662791226056,0.6705666175992684,1.7766560952864507,0.8636665861072195,-1.2762946818287728,0.31234564649097035,-1.1380051818102148,1
797,1,-0.2408117030536911,-0.6183576888417516,0.07626291053373746,1.655247274776413,-0.28971316760916943,0.9510641718073931,0.6847574086880355,1.267898070390208,0.34728914444839204,1.5803951104038114,-0.8008568222703102,1
798,1,-1.3766889792385864,-0.9750312626993459,-0.5355736217028354,-0.05578160192566881,-0.4252235049197375,-0.0026275125002308934,-0.01969335685932924,-0.029011275017743608,1.221526589366867,-0.888964371952773,-0.9694310020402618,1
799,1,-0.9223380687646285,-0.9750312626993459,-0.059700763296612155,-0.8113008461837309,-0.5607338422303051,-0.9002196859662299,-0.6889215841293257,-1.2417057278667099,0.7219623351277384,0.31234564649097035,0.46344952600433137,2
800,1,0.4407146626572457,-0.44002090191295423,1.7758088334131057,1.3663722696189184,-0.5607338422303051,0.7827656392825182,0.8256475617975084,1.0657823282487324,-1.0265125547092087,-0.8222249264836764,-1.3908664514651423,1
801,1,-0.9223380687646285,-0.3805753062700218,1.1639723011765333,0.3886414829320148,-0.23550903268494222,1.7364573235901422,1.8999349792572395,0.25731935968271763,-0.21472064157062615,-0.4217882536690952,-1.0537180919252376,1
802,1,-0.3165368547993512,0.27332624580223447,0.2122265843640867,1.4552568865904554,-0.3439173025333965,1.5120592802236423,1.8647124409798712,1.082625306760522,-0.9640670229293189,-0.021351580854513597,-1.0537180919252376,1
803,1,-0.4679871582906707,-0.7966944757705487,-0.059700763296612155,1.410814578104687,-0.47942763984396447,0.8949646609657681,0.8960926383522448,1.1499972208076807,1.1590810575869772,-0.6220065900763856,-0.6322826425003572,1
804,1,0.062088903928947246,-0.14279292369829233,0.14424474744891227,0.34419917444624637,-0.6691421120787595,-0.33922457754998053,-0.037304625998013353,0.17310446712376945,-0.02738404623095156,-0.4885276991381918,-0.6322826425003572,1
806,1,-0.6194374617819896,-0.20223851934122478,-0.3996099478724858,1.810795354476602,-0.28971316760916943,1.5120592802236423,1.6005434038996096,0.998410414201574,-0.3396117051304083,-0.8222249264836764,-0.8008568222703102,1
807,1,-0.770887765273309,-0.32112971062708967,-0.3996099478724858,1.7885742002337182,-0.28971316760916943,1.3998602585403925,1.5829321347609253,0.9815674356897469,-0.40205723691029793,-0.8222249264836764,-0.8008568222703102,1
808,1,-0.9223380687646285,0.27332624580223447,-1.0114464801090586,1.544141503561992,-0.28971316760916943,1.9608553669566422,2.3226054385856583,1.0320963712251532,-0.4645027686901904,-1.0224432628909668,-1.3065793615801666,1
809,1,-0.770887765273309,-0.2616841149841572,-0.3996099478724858,1.8552376629623708,-0.28971316760916943,1.5120592802236423,1.6181546730382936,1.082625306760522,-0.3396117051304083,-0.6887460355454825,-0.885143912155286,1
811,1,-0.9223380687646285,0.39221743708809903,-1.8272285230911556,-0.7890796919408467,0.17102197924676152,-0.7319211534413551,0.10358552711145957,-0.450085737812522,-0.08982957801084401,0.1788667555527772,-1.1380051818102148,1
813,1,-0.5437123100363301,-0.4994664975558867,0.008281073618562652,2.54409344449178,-0.31681523507128306,0.7827656392825182,0.913703907490929,1.8405593397911306,0.9717444622473027,-0.4885276991381918,-0.885143912155286,1
814,1,0.5164398144029058,0.035543863230504694,-0.5355736217028354,2.3441030563058227,0.414940586405784,0.7827656392825182,2.0232138632280283,1.1163112637841013,-1.2138491500488833,0.3790850919600673,-0.04227301330552496,1
815,1,-0.770887765273309,-0.2616841149841572,-1.0114464801090586,-0.5002046867833524,-0.4523255723818509,-0.33922457754998053,0.19164187280488015,-0.21428403864742962,-1.3387402136086652,-0.4885276991381918,-1.3065793615801666,1
816,1,0.8950655731312043,-0.9750312626993459,0.68809944277031,0.010881860802983687,-0.5607338422303051,-1.2929162618576044,-0.6536990458519575,-0.21428403864742962,-0.40205723691029793,-0.08809102632361053,0.9691720653141878,1
817,1,-0.4679871582906707,1.2839013717320855,-0.6715372955331849,0.8552857220325827,-0.6149379771545324,-0.17092604502510572,0.3325320259143531,0.7457657365246919,-0.1522751097907337,-0.15483047179270745,-1.2222922716951907,1
820,1,-0.4679871582906707,0.09498945887343714,-0.19566443712696177,-0.7668585376979625,-0.967264854162009,-0.33922457754998053,-0.5128088927424845,-1.6459372121496985,1.1590810575869772,0.5125639828982611,1.5591816945090213,2
821,1,0.062088903928947246,1.848634530339943,-0.8075009693635343,1.1441607271900767,0.38783851894367,-0.11482653418348077,1.7238222878703984,0.8636665861072195,-1.6509678725081194,0.31234564649097035,-1.1380051818102148,1
822,1,-0.3165368547993512,-0.9750312626993459,-0.7395191324483597,0.07754532353163639,-0.09999869537437436,0.22177053086626886,-0.1781947791074863,-0.029011275017743608,0.4721802080081742,-0.6887460355454825,-0.9694310020402618,1
823,1,-0.3922620065450106,-0.9155856670564135,-0.6035554586180101,0.25531455747470977,-0.2626111001470558,0.3339695525495187,0.05075171969540723,-0.012168296505916571,0.7219623351277384,-0.6887460355454825,-0.8008568222703102,1
825,1,-0.16508655130803168,-0.7966944757705487,0.34819025819443633,0.47752609990355155,-0.3981214374576237,0.3339695525495187,0.931315176629613,0.4257491448006514,0.22239808088860993,0.1788667555527772,-0.6322826425003572,1
826,1,-0.3165368547993512,-0.5589120931988192,0.4161720951096111,0.677516488089509,-0.28971316760916943,-0.33922457754998053,0.7199799469654037,0.35837723075349287,0.6595168033478488,0.3790850919600673,-0.29513428296045385,1
827,1,0.13781405567460733,-0.6183576888417516,0.2802084212792615,-0.6779739207264258,-0.6962441795408731,-0.17092604502510572,0.4381996407464578,-1.3427635989374476,0.34728914444839204,-0.3550488081999983,1.6434687843939972,2
828,1,-0.08936139956237227,-1.0939224539852106,0.2802084212792615,1.2552664984044977,-0.3439173025333965,-0.5636226209164803,-0.4247525470490639,0.4594351018242307,-0.40205723691029793,-0.6220065900763856,0.2948753462343798,1
829,1,-0.08936139956237227,-1.0939224539852106,0.2802084212792615,-0.8557431546694991,-0.3710193699955103,-0.5075231100748553,-0.4247525470490639,-0.6858874369775769,-0.40205723691029793,-0.7554854810145795,0.3791624361193556,1
830,1,0.062088903928947246,-0.826417273592015,-0.059700763296612155,-0.7446373834550782,0.0897157768604207,0.22177053086626886,-0.07252716427538158,0.5941789299185478,3.094892542763599,1.046479546651036,-0.04227301330552496,1
831,1,0.13781405567460733,-1.0344768583422783,0.5521357689399607,0.09976647777452048,-0.5336317747681916,0.22177053086626886,0.8256475617975084,-0.34902786674174674,-1.088958086489101,0.579303428367358,0.800597885544236,0
832,1,0.062088903928947246,-0.2616841149841572,0.14424474744891227,-0.5224258410262365,-0.3439173025333965,0.22177053086626886,-0.10774970255274982,-1.1743338138195512,0.8468533986875206,-0.021351580854513597,1.896330054048926,2
833,1,-0.2408117030536911,-0.5589120931988192,0.14424474744891227,-0.8335220004266151,-0.5878359096924187,-0.17092604502510572,-0.5656427001585369,-1.3764495559610268,-0.2771661733505158,-0.6220065900763856,1.3906075147390682,1
835,1,0.21353920742026675,0.4516630327310315,0.14424474744891227,-0.1668873731400897,-0.4523255723818509,0.22177053086626886,-0.10774970255274982,-1.0059040287016174,-0.5269483004700801,-0.5552671446072887,1.896330054048926,2
836,1,0.062088903928947246,-0.5589120931988192,0.2802084212792615,-0.6557527664835416,-0.6149379771545324,-0.0026275125002308934,1.1074278680164542,-1.2417057278667099,0.15995254910872025,-0.888964371952773,1.137746245084141,2
839,1,0.21353920742026675,-0.023901732412427427,0.2122265843640867,0.21087224898894139,-0.6149379771545324,-1.0124187076494797,0.20925314194356429,-0.7195733940011936,-0.40205723691029793,-0.9557038174218699,1.2220333349691166,1
840,1,0.2892643591659262,-0.08334732805535988,0.2122265843640867,0.2775357117175939,-0.5607338422303051,-1.0124187076494797,0.20925314194356429,-0.7195733940011936,-0.40205723691029793,-0.9557038174218699,1.2220333349691166,1
841,1,1.1222410283681825,-0.6778032844846839,0.008281073618562652,1.8552376629623708,-0.3439173025333965,0.2778700417078938,0.9665377149069813,1.7563444472321825,-0.6518393640298622,-0.4217882536690952,-1.4751535413501182,1
843,1,-0.2408117030536911,-0.9155856670564135,0.2122265843640867,-0.7446373834550782,-0.5607338422303051,0.16567102002464393,-0.23102858652353864,-0.4669287163243116,-0.08982957801084401,0.045387864614583336,0.21058825634940395,1
844,1,0.062088903928947246,-0.7966944757705487,-0.19566443712696177,-0.7668585376979625,-0.6149379771545324,-0.05872702334185583,0.06836298883409135,-0.9553750931662485,0.4721802080081742,-0.2215699172618044,0.3791624361193556,2
846,1,-0.4679871582906707,-0.7372488801276164,0.34819025819443633,2.2996607478200546,-0.5878359096924187,1.792556834431767,0.6847574086880355,1.3184270059255772,-1.2762946818287728,-0.888964371952773,-1.0537180919252376,1
847,1,1.500866787096481,-0.023901732412427427,-0.33162811095731104,-0.8557431546694991,-0.831754516851441,-0.7319211534413551,-0.7241441224066939,-0.8206312650719314,-0.9016214911494265,-0.9557038174218699,0.21058825634940395,1
849,1,-0.9223380687646285,-0.856140071413481,-0.5355736217028354,-0.7224162292121942,-0.7233462470029868,-0.0026275125002308934,-0.16058350996880216,-1.22486274935492,0.5346257397880666,-0.4217882536690952,0.800597885544236,1
851,1,0.743615269639884,0.21388065015930205,1.1639723011765333,1.8996799714481392,-0.3981214374576237,1.5681587910652675,0.913703907490929,1.3521129629491937,-0.7767304275896444,0.045387864614583336,-0.9694310020402618,1
852,1,-0.2408117030536911,-0.9750312626993459,0.2802084212792615,-0.8335220004266151,-0.5607338422303051,0.5583675959160185,0.05075171969540723,-0.3827138237653634,0.2848436126685024,2.7817051288475545,-0.885143912155286,1
853,1,0.36498951091158627,-0.023901732412427427,1.7758088334131057,1.3441511153760344,-0.47942763984396447,0.6144671067576434,0.6495348704106672,1.0994682852723117,-1.0265125547092087,-0.28830936273090135,-1.6437277211200712,1
855,1,0.13781405567460733,-0.856140071413481,0.2122265843640867,-0.6557527664835416,-0.5065297073060782,-0.0026275125002308934,0.033140450556723114,0.12257553158840054,1.6586453118261058,1.5803951104038114,-0.21084719307547656,1
857,1,0.743615269639884,0.3327718414451669,1.0959904642613585,1.9219011256910228,-0.3981214374576237,1.6242583019068924,0.9665377149069813,1.3689559414609833,-0.7767304275896444,-0.08809102632361053,-0.9694310020402618,1
858,1,-0.3922620065450106,-0.7372488801276164,0.48415393202478596,1.1441607271900767,-0.5065297073060782,1.6803578127485173,0.6143123321332989,0.9141955216425883,-0.3396117051304083,0.045387864614583336,-0.4637084627304055,1
860,1,0.6678901178942246,-0.44002090191295423,0.2122265843640867,-0.7446373834550782,-0.7233462470029868,0.4461685742327686,-0.1958060482461704,-0.6690444584657873,-0.02738404623095156,0.646042873836455,-0.12656010319050076,2
861,1,0.062088903928947246,-0.5589120931988192,0.68809944277031,2.0330068969054436,-0.4252235049197375,1.5120592802236423,1.195484213709875,1.7058155116968134,0.4097346762282845,1.4469162194656175,-1.2222922716951907,1
862,1,-1.831039889712545,-0.023901732412427427,-2.1671377076670293,0.32197802020336225,-0.777550381927214,0.16567102002464393,0.8608701000748766,-0.21428403864742962,0.8468533986875206,0.5125639828982611,-0.5479955526153812,1
863,1,-0.770887765273309,-0.3805753062700218,0.07626291053373746,-0.7446373834550782,-0.7504483144651004,-0.33922457754998053,-0.05491589513669747,-1.528036362567171,0.09750701732883058,-0.2215699172618044,1.3063204248540925,1
864,1,-1.831039889712545,-0.08334732805535988,-2.1671377076670293,0.32197802020336225,-0.777550381927214,0.22177053086626886,0.8608701000748766,-0.2816559526945882,0.7844078669076309,0.5125639828982611,-0.5479955526153812,1
865,1,-0.8466129170189691,-0.44002090191295423,0.07626291053373746,-0.6335316122406573,-0.967264854162009,-0.22702555586673065,0.05075171969540723,-1.9996397608973182,-0.6518393640298622,-1.556358826643742,1.6434687843939972,1
867,1,0.4407146626572457,-0.9750312626993459,0.9600267904310092,1.6774684290192972,-0.3981214374576237,0.6144671067576434,0.5086447173011943,1.8405593397911306,0.09750701732883058,1.5136556649347144,-1.728014811005047,2
868,1,0.062088903928947246,-0.3805753062700218,0.68809944277031,2.0774492053912126,-0.4523255723818509,1.063263193490643,1.0369827914617178,1.6384435976496177,0.34728914444839204,1.9140923377492953,-1.3065793615801666,1
869,1,0.062088903928947246,-0.6183576888417516,-0.19566443712696177,-0.8557431546694991,-0.5336317747681916,0.39006906339114367,-0.3014736630782751,-0.6522014799539976,-0.21472064157062615,1.1132189921201328,-0.3794213728454297,1
870,1,-0.9223380687646285,0.6299998196598289,2.2516816918193294,1.0330549559756559,0.6317571261026925,-1.0685182184911046,0.7904250235201401,0.35837723075349287,-1.1514036182689908,-0.3550488081999983,-0.9694310020402618,1
872,1,-0.6951626135276496,-0.4994664975558867,-0.7395191324483597,-0.2335508358687422,-0.7233462470029868,-0.33922457754998053,0.19164187280488015,-1.022747007213407,-1.0265125547092087,-1.2894010447673543,0.12630116646442666,1
873,1,2.3338434562987387,-1.0344768583422783,1.0280086273461837,-0.8113008461837309,-0.5336317747681916,-1.4051152835408542,-1.4285948879540586,-0.21428403864742962,-2.0880865949673555,-1.6898377175819355,-0.8008568222703102,0
874,1,0.36498951091158627,-1.153368049628143,-0.19566443712696177,-0.8335220004266151,-0.7504483144651004,-1.1246177293327297,-0.882645544654851,-0.450085737812522,0.7844078669076309,-0.9557038174218699,-0.3794213728454297,1
875,1,-0.08936139956237227,-0.7966944757705487,0.008281073618562652,-0.6335316122406573,-0.5336317747681916,-0.11482653418348077,0.47342217902382605,-0.5174576518596805,-0.1522751097907337,0.2456062010218734,-0.4637084627304055,1
876,1,-0.2408117030536911,0.09498945887343714,0.14424474744891227,-0.18910852738297382,-1.0485710565483497,1.5120592802236423,0.08597425797277547,-1.5954082766143296,0.34728914444839204,-1.1559221538291606,1.8120429641639488,2
877,1,-0.9223380687646285,-0.3805753062700218,0.14424474744891227,-0.7668585376979625,1.6887377571251225,0.16567102002464393,-0.1781947791074863,-0.8206312650719314,-0.21472064157062615,-1.0224432628909668,-0.29513428296045385,1
878,1,-0.770887765273309,-1.0939224539852106,1.5038814857524072,-0.8113008461837309,1.878452229359917,0.39006906339114367,-0.07252716427538158,-0.450085737812522,0.03506148554893812,-1.0891827083600638,-1.3908664514651423,1
879,1,-0.2408117030536911,-1.3317048365569404,0.2802084212792615,-0.6335316122406573,-0.5336317747681916,-0.6758216425997301,-0.05491589513669747,-0.88800317911909,1.1590810575869772,1.9140923377492953,1.137746245084141,2
881,1,1.1979661801138433,0.09498945887343714,0.8240631166006596,-0.70019507496931,-0.4523255723818509,-1.1807172401743546,0.12119679625014369,0.25731935968271763,-0.21472064157062615,-0.3550488081999983,-0.5479955526153812,1
882,1,0.13781405567460733,-0.4994664975558867,0.7560812796854848,0.21087224898894139,-0.9401627866998955,-0.4514235992332304,0.19164187280488015,-0.5848295659068391,-0.5893938322499725,0.11212731008368026,0.800597885544236,1
884,1,-0.3165368547993512,-0.6778032844846839,-0.19566443712696177,1.5885838120477602,-0.5878359096924187,0.4461685742327686,2.1464927471988173,1.0320963712251532,0.7844078669076309,-0.08809102632361053,-0.6322826425003572,1
885,1,-0.8466129170189691,-0.023901732412427427,-0.33162811095731104,-0.5446469952691206,-0.8859586517756682,-0.5636226209164803,-0.16058350996880216,-1.325920620425658,1.0966355258070848,0.9130006557128427,1.3906075147390682,1
886,1,0.062088903928947246,-0.4994664975558867,-0.059700763296612155,-0.7668585376979625,-0.4523255723818509,0.5022680850743936,1.0369827914617178,-0.9216891361426692,-0.21472064157062615,-0.15483047179270745,0.7163107956592603,1
887,1,-0.5437123100363301,-0.2616841149841572,0.008281073618562652,-0.6779739207264258,-0.3439173025333965,0.22177053086626886,-0.4247525470490639,-0.9048461576308796,0.9092989304674131,0.9797401011819397,0.3791624361193556,1
890,1,-1.6795895862212256,-0.20223851934122478,-2.1671377076670293,0.2997568659604782,-0.28971316760916943,0.7266661284408933,0.913703907490929,-0.18059808162381294,0.4721802080081742,0.646042873836455,-0.5479955526153812,1
891,1,-1.073788372255948,-0.4994664975558867,-0.9434646431938839,-0.8557431546694991,-0.6962441795408731,0.5583675959160185,-0.0020820877206451202,-1.2585487063784995,1.221526589366867,-0.888964371952773,0.3791624361193556,1
892,1,-0.998063220510288,-0.4994664975558867,-0.12768260021178696,-0.9001854631552676,-0.5607338422303051,0.4461685742327686,-0.0020820877206451202,-0.5848295659068391,2.220655097845124,-0.3550488081999983,-0.9694310020402618,1
